6	P	06/06/2014
6	D	06/06/2014
6	P	06/13/2014
6	D	06/13/2014
6	A	06/13/2014
6	S	06/13/2014
6	P	06/25/2014
6	D	06/25/2014
6	H	06/27/2014
6	A	07/08/2014
6	S	07/08/2014
6	S	07/10/2014
6	P	07/22/2014
6	D	07/22/2014
6	S	07/22/2014
6	P	07/22/2014
6	D	07/22/2014
6	H	07/31/2014
6	S	07/31/2014
6	D	07/31/2014
6	P	07/31/2014
6	f	08/06/2014
6	A	08/11/2014
6	P	08/19/2014
6	D	08/19/2014
6	A	09/03/2014
6	P	09/04/2014
6	D	09/04/2014
6	P	09/15/2014
6	D	09/15/2014
7	P	11/29/2006
7	D	11/29/2006
7	S	01/24/2007
7	S	02/21/2007
7	S	02/21/2007
7	A	03/01/2007
7	P	03/02/2007
7	D	03/02/2007
7	A	03/06/2007
7	A	03/08/2007
7	A	03/08/2007
7	A	03/15/2007
7	A	03/16/2007
7	A	03/20/2007
7	A	03/20/2007
7	A	03/21/2007
7	A	03/22/2007
7	A	03/28/2007
7	A	09/09/2008
7	H	09/09/2008
7	S	09/09/2008
7	f	09/09/2008
7	H	02/03/2009
7	P	02/04/2009
7	D	02/04/2009
7	P	02/04/2009
7	D	02/04/2009
7	P	02/24/2009
7	D	02/24/2009
7	P	04/16/2009
7	D	04/16/2009
7	P	04/16/2009
7	D	04/16/2009
7	S	10/16/2009
7	H	10/16/2009
7	N	10/23/2011
7	A	03/19/2013
7	P	04/30/2013
7	D	04/30/2013
7	P	05/29/2013
7	D	05/29/2013
7	P	07/01/2013
7	D	07/01/2013
7	A	07/09/2013
8	A	07/18/2007
8	A	11/07/2007
8	A	01/30/2008
8	A	02/29/2008
8	S	12/12/2008
8	S	12/30/2008
8	H	04/30/2012
8	S	06/20/2012
8	S	07/03/2012
8	S	07/09/2012
8	S	07/20/2012
8	S	08/06/2012
8	S	08/10/2012
8	S	08/10/2012
8	S	08/10/2012
8	S	08/10/2012
8	S	08/10/2012
8	S	08/10/2012
8	S	08/10/2012
8	S	08/10/2012
8	S	10/30/2012
8	S	12/12/2012
8	S	12/13/2012
8	S	12/13/2012
8	S	12/13/2012
8	S	12/13/2012
8	S	02/19/2013
8	N	04/01/2013
8	N	04/01/2013
8	N	04/01/2013
8	N	04/01/2013
8	N	04/01/2013
8	N	04/01/2013
8	N	04/01/2013
8	N	04/01/2013
8	N	04/01/2013
8	S	04/17/2013
8	S	04/17/2013
8	S	04/17/2013
8	S	04/17/2013
8	H	04/25/2013
8	S	05/22/2013
8	H	06/04/2013
8	H	06/06/2013
8	S	06/17/2013
8	H	07/16/2013
8	f	07/16/2013
8	S	08/15/2013
8	A	08/20/2013
8	A	09/06/2013
8	P	09/23/2013
8	D	09/23/2013
8	P	10/09/2013
8	D	10/09/2013
8	P	10/15/2013
8	D	10/15/2013
8	P	10/22/2013
8	D	10/22/2013
8	P	11/18/2013
8	D	11/18/2013
8	S	12/12/2013
8	S	12/12/2013
8	S	12/12/2013
8	S	12/12/2013
8	S	12/12/2013
8	N	12/16/2013
8	N	02/05/2014
8	P	02/19/2014
8	D	02/19/2014
8	P	03/04/2014
8	D	03/04/2014
8	P	03/12/2014
8	D	03/12/2014
8	S	04/02/2014
8	S	04/02/2014
8	S	04/02/2014
8	S	04/02/2014
8	S	04/02/2014
8	P	04/08/2014
8	D	04/08/2014
8	P	04/16/2014
8	D	04/16/2014
8	P	04/17/2014
8	D	04/17/2014
8	P	04/25/2014
8	D	04/25/2014
8	H	04/30/2014
8	N	04/30/2014
9	A	06/11/2008
9	D	06/11/2008
9	A	10/02/2008
9	D	10/02/2008
9	A	10/09/2008
9	D	10/09/2008
9	A	10/23/2008
9	D	10/23/2008
9	A	10/23/2008
9	D	10/23/2008
9	A	11/18/2008
9	D	11/18/2008
9	A	05/10/2013
9	D	05/10/2013
9	S	05/11/2013
9	A	05/13/2013
9	D	05/13/2013
9	A	05/15/2013
